,Date,Actual,Predict,ProbAboveZero,Std
0,2018-01-04,-0.0013460157932518868,-0.005535735843701136,0.2763261472212293,0.009322709860150002
1,2018-01-05,-0.0013481934208161572,-0.00808598589986932,0.18592251666116333,0.009054625582078703
2,2018-01-09,-0.0012675418741512345,-0.014388603614832182,0.07308638318205052,0.009901435009908638
3,2018-01-10,-0.0012675418741512345,-0.011886178886936301,0.1061570252524986,0.009530079959403486
4,2018-01-11,-0.018600053913199858,-0.011783492125646215,0.08327229430496963,0.008517823558633017
5,2018-01-12,-0.015300153001530094,-0.008892744257838113,0.1545389080264956,0.008742728139485565
6,2018-01-16,-0.017670393076090973,-0.003317257945057632,0.377231418587215,0.010606393311086738
7,2018-01-17,-0.013870002719608364,-0.0057337880765611126,0.28022950520794343,0.009849164305559264
8,2018-01-18,-0.00027467496795463564,-0.00332198943110509,0.37932885493444235,0.010812221502884413
9,2018-01-19,-9.139932364488068e-05,-0.0059378107107694745,0.28577790772206857,0.010495251215474954
10,2018-01-22,0.001193098384728364,-0.008635022368143138,0.2207075114765087,0.011217141954471687
11,2018-01-23,0.001193098384728364,-0.008463708481644861,0.22512387389502742,0.0112101793622472
12,2018-01-24,0.007170435741864266,-0.007689408378527661,0.24513565275875782,0.011146050974851069
13,2018-01-25,0.0012821686967670054,-0.00892683016625444,0.16389233683293303,0.009122174141374288
14,2018-01-26,-0.006032906764168233,-0.009616321345955322,0.1762620154686111,0.010343415449140159
15,2018-01-29,-0.0039416995141626785,-0.012066231241876078,0.2794299790421001,0.020642419909633516
16,2018-01-30,-0.0039416995141626785,-0.012082530072088014,0.2783408497903135,0.020556301734242662
17,2018-01-31,-0.015881708652793036,-0.012718314134336097,0.19530390113592855,0.01481430699002388
18,2018-02-01,-0.021220159151193574,-0.015561647470231307,0.12977122968327937,0.01380223252778447
19,2018-02-02,-0.024002207099503407,-0.013461588744299638,0.22309935133724812,0.0176715158269314
20,2018-02-05,-0.004544611389352582,-0.007749878221967255,0.28769738562761804,0.013836001306378173
21,2018-02-06,-0.004544611389352582,-0.00916111816952388,0.2529528067593052,0.013771426337036251
22,2018-02-07,-0.004544611389352582,-0.009542373050706819,0.2395983865556135,0.013485641495714485
23,2018-02-08,0.007195589197271258,0.002568796142351428,0.5738887158203322,0.013789725298227532
24,2018-02-09,0.005841892019221807,0.00925453358073426,0.7362523234058637,0.014647096485216907
25,2018-02-13,5.421010862427522e-20,-0.0022390295213762933,0.41859668263860916,0.010896326247600516
26,2018-02-14,5.421010862427522e-20,-0.0024060995944347693,0.41248109317336334,0.01087909391761055
27,2018-02-15,-0.010205975134533252,-0.011813851206872287,0.1436172712246503,0.011101074833275404
28,2018-02-16,-0.00477751756440281,-0.0067099614891068604,0.27683534009713795,0.011329252464011428
29,2018-02-20,-0.006826896100252555,0.0032356618572355516,0.6153124336400098,0.011035969664557521
30,2018-02-21,-0.011180471443212547,-0.004005188926125842,0.3510869914971919,0.01047416361718197
31,2018-02-22,-0.005718035245594444,-0.003026771709404909,0.39087606184063506,0.01092553629694305
32,2018-02-23,-9.412650602402817e-05,-0.015331462128163052,0.08871369338944657,0.011367428877655251
33,2018-02-26,0.002071563088512196,-0.007130677942535046,0.2792724302587313,0.012189104555594379
34,2018-02-27,0.002071563088512196,-0.006512592505383536,0.2939501719506197,0.012018487487822159
35,2018-02-28,0.004240082917177146,-0.004245668444987028,0.35230535326346446,0.011199221078737618
36,2018-03-01,0.0023569341001226096,-0.0041936150801925205,0.36141143998181424,0.011823370939603641
37,2018-03-02,0.0010354890332298081,-0.0022779929508621195,0.4173392894130512,0.010914896817832859
38,2018-03-05,-0.003006953580154126,-0.004488758344977473,0.3306289695905569,0.010244165639441916
39,2018-03-06,-0.003006953580154126,-0.004044917036083267,0.34651729704358636,0.010247034668271506
40,2018-03-07,-0.00046913116907487673,-0.006536818129689678,0.2532602385788487,0.00984067266434946
41,2018-03-08,-0.0025395033860045046,-0.00755377569621567,0.21755227966591528,0.009678291051784789
42,2018-03-09,-0.009968027082941531,-0.005568230441907875,0.2831349442024492,0.009708299301812422
43,2018-03-12,-0.006503298774740762,-0.004619114977377463,0.32689742718438286,0.010299108601674446
44,2018-03-13,-0.006503298774740762,-0.004271189057757324,0.3378354692361254,0.010208929304888594
45,2018-03-14,-0.011170562282925013,-0.006756956460357237,0.24325518531272472,0.009710087208318969
46,2018-03-15,0.01092325227963542,-0.011309382144921595,0.16067014073920038,0.01140395057569446
47,2018-03-16,0.01092325227963542,-0.01125922791177231,0.15987364517147296,0.01131606477223296
48,2018-03-19,0.004553647661512228,-0.012215740046157338,0.12612692075406207,0.010669773727873484
49,2018-03-20,0.004553647661512228,-0.012376149981496972,0.12135751448957421,0.010593955769571228
