0,1,2,3,4,5,6
0.013080621621760935,0.02952560439337737,0.1699,0.1306,0.02504427017455102,0.062755,-1.216088483783278
0.027207916380446617,0.017961509141244614,0.1669,0.1324,0.024505263157894808,0.063,-1.2044339447935932
0.015365046069319543,0.00887401706541735,0.1726,0.1408,0.01530484235176055,0.063755,-1.1816277749555637
0.004643568743495141,0.014497312709578658,0.1779,0.1334,0.01805567165426747,0.065,-1.173623346249645
0.023014787860825336,0.02140213954114234,0.1634,0.1353,0.014932843914240435,0.0645,-1.1949193872796933
0.011114739245710936,0.02293571848761955,0.1769,0.1283,0.012483355525965356,0.06425,-1.204026640130196
0.027641978232725517,0.018790061169203565,0.1695,0.1305,0.010626816106268144,0.063,-1.1768480958646086
0.032420959682482264,0.020403554681792224,0.1755,0.1278,0.015891505116898186,0.06175,-1.207113889783635
0.017181263204003372,0.019675649892678226,0.1771,0.1329,0.01398834304746055,0.06075,-1.1858594636871127
0.022482505363360605,0.015407370068712956,0.1693,0.1363,0.01124625124958345,0.058505,-1.1950590569648372
0.01649808543102038,0.0031733858704994233,0.1696,0.1487,0.008327088017320294,0.06225,-1.2108657346192102
0.01783958468644009,-0.0005028595948962655,0.1766,0.1706,0.009007506255212627,0.062,-1.2353811469467855
0.012838874039234893,0.0012086197164393742,0.181,0.1484,0.012728785357737138,0.06825,-1.2208357966705192
0.008855104158063787,0.003971659515018322,0.1757,0.1471,0.011466555878687279,0.06575,-1.1988969857604888
0.014156928175558914,-0.005455671833678677,0.1646,0.1667,0.011805786498170878,0.06225,-1.245765378953574
0.011624736151520265,0.0010104745928380954,0.1668,0.1473,0.015641810808574075,0.0625,-1.1870922277058253
0.019640999851416874,0.006755908114361331,0.164,0.1364,0.013271783035199158,0.0635,-1.1713336945435975
0.032869184198699,0.006672139221802764,0.1619,0.1394,0.019154557463672228,0.06325,-1.174853245696616
0.03375601687544538,0.003901383515835022,0.1613,0.1342,0.018193792706018064,0.06275,-1.168863353707208
0.02735060138404588,0.006292155473322403,0.1632,0.1285,0.014807502467917066,0.0615,-1.122588290430899
0.028610932882691564,-0.006201224479070899,0.1654,0.1467,0.015699490383034753,0.0605,-1.1804753181935947
0.030701865912639237,0.009737912186320585,0.1613,0.1421,0.01911037891268519,0.0585,-1.2082162478495335
0.040467450479686695,-0.008688882584629187,0.167,0.1575,0.017242794974956954,0.06125,-1.172547601458061
0.0284228822709649,-0.011868868466019644,0.1847,0.1665,0.01602037463029915,0.063,-1.1740218500116175
0.022268986496579934,-0.01661276192107275,0.1801,0.1889,0.013151405556468987,0.06825,-1.177106616185756
0.014840581160387778,-0.015605497212837327,0.1861,0.1553,0.009699161597895856,0.08,-1.204069408431912
0.0031618253779561734,-0.016274450876115454,0.1798,0.1554,0.011911607656288625,0.0755,-1.1539311383957824
0.00999394171574175,-0.021473111420649116,0.1653,0.1623,0.008763308763308775,0.0665,-1.1566387796773108
0.009618647981296968,-0.012831507685910681,0.1611,0.154,0.005255378551486389,0.068,-1.1124181933953832
0.005322422247713954,-0.00397139031320437,0.1544,0.1492,0.008896943735068774,0.0715,-1.1033608079374881
0.00931127578326052,0.0232639261564882,0.1541,0.1548,0.016283683253430326,0.06775,-1.0994883339812134
0.02035256022664811,0.015102774479826442,0.1558,0.1472,0.01322599194939622,0.06425,-1.1414129306530834
0.023970421341132475,0.015061757845631796,0.1524,0.1516,0.013801035077630752,0.0645,-1.1223254424400453
0.027687770502750064,0.011466845277963822,0.1543,0.1757,0.00032867707477390873,0.064,-1.103554350493607
0.017861845611260918,0.0020387023560537454,0.1715,0.1664,-0.0018741851368970774,0.0795,-1.1172966673579428
0.00795021266888929,0.016238008627878386,0.1871,0.1554,-0.004067686300032514,0.0725,-1.129116470754493
0.014882461053590923,0.012779615241599318,0.1683,0.1515,-0.012232663642255281,0.0705,-1.0846314826916406
0.002954258542217092,0.010210535238082796,0.1722,0.1563,-0.008268482490272344,0.07325,-1.0257300609932158
-0.010767814940741194,0.022031411120805977,0.1876,0.16,-0.013109978150036339,0.072,-1.0241235956182122
-0.006783331414505267,0.020293130292538875,0.1776,0.1523,-0.013821532492725441,0.06775,-0.9953376957852859
-0.0016878676403885295,0.02099084229581516,0.1664,0.1695,-0.0210670756316087,0.06675,-1.026452993991858
-0.006846724916903857,0.02926409123078777,0.1848,0.1681,-0.02078111102126634,0.075,-1.0382735277849606
-0.003546972757278777,0.012157627152703743,0.1858,0.1855,-0.024338796040889177,0.076,-1.0057993569223322
0.00051206547266891,0.0077936734490655635,0.1896,0.181,-0.019049169651579323,0.07875,-0.9683942667009312
-0.01283607708338097,-0.015301751333258062,0.2109,0.2074,-0.03653190452995614,0.083,-0.960070651855216
-0.047112859155954534,-0.02953404064256482,0.2367,0.2417,-0.0368596249086629,0.0915,-0.9624898394863769
-0.04964269775591057,-0.04563667722494369,0.2165,0.2352,-0.031436270106964925,0.088505,-0.8819158804344535
-0.07142715612327133,-0.03873117052601205,0.2571,0.2367,-0.030480847595762084,0.097005,-0.9404334102274594
-0.06790721719640769,-0.034876098072636696,0.229,0.2122,-0.03041886945912975,0.0935,-0.8874391821652373
-0.06400329861627885,-0.06362876035649889,0.2151,0.2516,-0.0428084968380088,0.09363,-0.942529826484816
-0.07378827487490403,-0.04189705258347742,0.2334,0.2294,-0.0367069119196175,0.099005,-0.9280460990449397
-0.07291535978024022,-0.02212406961036195,0.2334,0.2156,-0.023821258419582603,0.0965,-0.9082783347452514
-0.05652397211891069,-0.01400484605862673,0.2116,0.2145,-0.02253245162870432,0.092,-0.9136797211266714
-0.045236525071535305,-0.06112941784583581,0.202,0.2648,-0.03479823558242123,0.105005,-0.9386456226127753
-0.08086320758596299,-0.06367793880837358,0.2715,0.283,-0.028951037480521635,0.1085,-0.9360741581998356
-0.07889160286091035,-0.06234188651969641,0.2579,0.2657,-0.029942575881870437,0.109,-0.8702102107657665
-0.0753493800113848,-0.07927738371079851,0.2422,0.2768,-0.03890796141899633,0.110005,-0.9147401989565945
-0.08547990128544303,-0.0902035351869458,0.2839,0.3067,-0.04378843788437892,0.124005,-0.9312430680013162
-0.10863425030234752,-0.09130888299379292,0.367,0.3083,-0.06655192197360871,0.178205,-0.9038335080804328
-0.15884244514655577,-0.05746691871455567,0.4732,0.2999,-0.05705804749340371,0.155,-0.6731106664960198
-0.1242042258695899,-0.06228714881581765,0.3951,0.2633,-0.05136251032204786,0.145,-0.8726770164078509
-0.11669183975362774,-0.042301990681914536,0.3327,0.2525,-0.04839514385498089,0.1575,-0.8586441288119273
-0.10962783941692489,-0.03558418802574281,0.3192,0.2289,-0.042821576763485414,0.1235,-0.8032677712465295
-0.07828284682769104,-0.013603836322310436,0.2874,0.2262,-0.020896528479946053,0.1195,-0.885586731680668
-0.059873372826940496,0.01399636725041975,0.3138,0.2072,-0.01837646463794984,0.129,-0.8399854278072448
-0.057139965180776575,-0.004830688440949693,0.3162,0.2272,-0.026877204770703877,0.12175,-0.847905799265901
-0.05573691988296059,-0.015749546479028154,0.2969,0.263,-0.03667172483560954,0.132,-0.8496033078071369
-0.05086545061401293,-0.0013985441496510154,0.3407,0.2381,-0.023369199731001933,0.15,-0.8353537073302428
-0.048886282531142355,-0.009889960603178927,0.3098,0.2506,-0.028101669323043366,0.135,-0.8490968318986194
-0.02419160110860752,0.02856126051944785,0.2977,0.2338,-0.01939691682195499,0.1315,-0.812404674896229
-0.029624560551289814,0.008606970901531064,0.3082,0.2278,-0.021120834735779193,0.1355,-0.8470583172782511
-0.05113721778019964,-0.016828159119593455,0.3494,0.2458,-0.03716695899106326,0.137,-0.8122586437775274
-0.053207226305428956,0.017521282233034396,0.3134,0.2399,-0.023527420446851743,0.133,-0.8119423754728338
-0.03829196812949587,-6.191354117945913e-05,0.3226,0.2623,-0.04239864864864873,0.13,-0.7813436503890503
-0.061611721393686314,-0.0008396883517330922,0.356,0.2738,-0.03830866807611,0.1455,-0.7002571841333354
-0.05740352551943917,0.03150980694547645,0.349,0.2527,-0.028151046096274945,0.1275,-0.7202050679268611
-0.041152345800853474,0.04610791213478338,0.3569,0.2496,-0.02015264557070573,0.1225,-0.7433481317634391
-0.020268148910517314,0.05149971302443901,0.3194,0.2476,0.010536482570901784,0.11375,-0.7946092565930621
0.05589615600169706,0.02649487530602923,0.2729,0.2492,0.008831759356418445,0.114,-0.7930216262394404
-0.0062598497988219926,0.050210072419702545,0.3161,0.2035,0.014330653617616207,0.117,-0.7357365387369242
0.030244065647672125,0.04436946320872637,0.2643,0.2003,0.006589214496271811,0.0995,-0.8394436209713949
0.0059737734979457,0.03846153846153855,0.2488,0.2045,-0.012392426850258209,0.0995,-0.9434991411880134
0.0039165559416998175,0.03135118327396125,0.244,0.19,-0.00815800772863895,0.10075,-0.8601602271369749
0.007013972073045105,0.05924488257142069,0.2297,0.186,0.004463113678130792,0.104,-0.893983538239886
0.026410696922405386,0.042124391976826825,0.2259,0.1763,-0.005336546737820691,0.097,-0.8411925426335922
0.041996258470132775,0.0505886227051946,0.2151,0.17,-0.001985154496806474,0.091,-0.8020718148284126
0.013072534460250917,0.03579400131615551,0.2228,0.18,-0.008292303705623172,0.0925,-0.8196464912281327
0.019427011188549503,0.04955935929009003,0.221,0.1784,-0.0019832715357420705,0.0955,-0.8025534599585273
0.03814202638535913,0.03841092505807642,0.2157,0.1849,-0.004985816212498939,0.097,-0.7576984492952515
0.0644517264960438,0.04571789525161485,0.2222,0.188,0.012751561415683454,0.0945,-0.7808153600956041
0.05139263086670365,0.04348178959115345,0.2308,0.1844,0.009360374414976613,0.09325,-0.7521003535960996
0.058483478640579234,0.0715764851570293,0.2415,0.1691,0.031663432704180705,0.0905,-0.7816868882605303
0.08075681129536028,0.06364976996105987,0.2269,0.1612,0.025115953443598515,0.0815,-0.8568218972315425
0.08737339849090997,0.061777977112724036,0.2165,0.1667,0.02616838788727449,0.07925,-0.8830342059710637
0.10351876186304554,0.047481384143670535,0.2111,0.1888,0.01902858632374671,0.07475,-0.8643783055726909
0.07463996101050241,0.052248610409297624,0.2065,0.1773,0.019415792667071052,0.0755,-0.9497073942775884
0.07631288823630822,0.04879964785155577,0.2096,0.1925,0.01980542043085487,0.07925,-0.9267755245153941
0.08455492412256826,0.012337311979365495,0.2385,0.2002,0.007236388697450025,0.087683,-0.8838175952891371
0.03502540054231784,0.007985454830840455,0.2457,0.1854,0.004995693367786602,0.0925,-0.8600061493857045
0.042177949151292804,0.014044444444444304,0.2268,0.185,0.007581038689438824,0.101055,-0.8712226826280568
0.030759026299286063,-0.016464034081599133,0.2453,0.2296,-0.00848484848484854,0.099,-0.8418603500600618
0.007715503527639056,-0.0075177566645143745,0.2826,0.2164,-0.002785757813180134,0.115,-0.8031072674321594
0.002978344357577045,0.001562067465496142,0.2731,0.2041,0.0,0.1025,-0.8131358263193313
-0.004706207326229395,-0.006254015287592951,0.2686,0.208,-0.011163032191069622,0.102593,-0.7821895610579728
-0.03255957918800978,-0.01108150818216247,0.2616,0.2117,-0.01253999827034502,0.099553,-0.7728661031771268
-0.016684449671118484,0.005587031275585463,0.2473,0.1956,-0.005400226461109714,0.098,-0.7837789160387018
-0.00877836585151559,-0.003917157927396775,0.2426,0.1987,-0.009331259720062213,0.098,-0.820678139918063
-0.023216701335970757,-0.01009291168540638,0.2463,0.2107,-0.00958963282937364,0.095,-0.8080349542594049
-0.026875753275166225,0.006352299298519215,0.2476,0.1853,-0.011220556745182075,0.090579,-0.8409063809950925
-0.012993425767690914,-0.02229654403567438,0.2171,0.2321,-0.015370084149063934,0.0905,-0.7896727591348034
-0.03208665200901972,-0.030778317785809972,0.2653,0.2301,-0.018038813370949813,0.089,-0.7974230401099258
-0.046652102778546145,-0.032468536242898804,0.2858,0.2431,-0.02444217339465171,0.10025,-0.7934458761051428
-0.05304634642393036,-0.02867456793278611,0.2775,0.2139,-0.020573672528598208,0.096,-0.7731797267299593
-0.06294195620067422,-0.05558506723329093,0.2867,0.2649,-0.03940298507462692,0.115613,-0.8063937471576998
-0.09664997611544313,-0.05123487368197588,0.2978,0.2616,-0.03990450204638474,0.123,-0.7659135066037873
-0.10084431691570728,-0.06921500832372895,0.3132,0.285,-0.05883853413825357,0.150011,-0.7229288296248912
-0.12449829042841554,-0.07072337622924885,0.3209,0.3109,-0.06805792163543445,0.1745,-0.6630741894751179
-0.11735904940622899,-0.037360337464982796,0.312,0.241,-0.051488197057817264,0.1435,-0.6901924119516986
-0.08585805862588192,-0.045846201759622174,0.2856,0.2594,-0.045851902639698405,0.12325,-0.7165873486632692
-0.0999521223143337,-0.05774375357124295,0.2883,0.2806,-0.04600882124016248,0.1215,-0.7041621066412767
-0.098710805103016,-0.027914942390862563,0.2892,0.2549,-0.029951100244498763,0.136245,-0.6905440317877639
-0.08491727028123675,-0.04850198827614127,0.2974,0.2601,-0.041728502837188985,0.132,-0.6284060734090579
-0.07532014068804871,-0.05257339150691953,0.2802,0.2488,-0.04181913225300571,0.13665,-0.6656746750751182
-0.09296330506853057,-0.06538116473599498,0.2946,0.2684,-0.05119453924914674,0.14975,-0.6210857962805925
-0.09359579065377588,-0.08680190528105491,0.2735,0.2891,-0.06323042037327753,0.15125,-0.4423614914223483
-0.08577017250004648,-0.0671382477041449,0.2807,0.2628,-0.04945917655268672,0.13725,-0.4909806521825117
-0.09462809250772064,-0.05186590765338406,0.281,0.2411,-0.0468641718641718,0.135,-0.5658930183222665
-0.08041658763277704,-0.025668902972607488,0.2709,0.2397,-0.04124880090695038,0.125,-0.5214611725474306
-0.05066208646839587,-0.018885172059748934,0.2632,0.2287,-0.03151662893957863,0.11925,-0.5219828945374962
-0.03933573955738923,-0.019804682559230957,0.2528,0.2361,-0.03561763422086428,0.115,-0.5550602594558758
-0.047351231997282306,-0.03780907338827977,0.2808,0.2379,-0.042360324239518854,0.1165,-0.600671590562256
-0.030304385749111096,0.006363426898523983,0.2528,0.2253,-0.015360028411613103,0.112,-0.6202962036463671
0.006499669975785549,0.022091580382025633,0.2451,0.2096,-0.011367673179396132,0.109,-0.6005940052948585
0.023932487220391874,0.0350553759372636,0.2595,0.2085,0.009034239768723529,0.1,-0.6566308677710423
0.04785784646929114,0.0533498242054502,0.2585,0.2074,0.0210218444383512,0.101,-0.7080457258632094
0.06069362442262416,-0.0022956686134836257,0.2419,0.2359,-0.002164111812443692,0.10425,-0.6230773741358371
0.027916921512610715,0.010886860966421441,0.2307,0.2247,0.008173897422078413,0.103,-0.6313906634546672
0.009107382942655118,0.025676187851014776,0.2635,0.2256,0.017314839996373843,0.1045,-0.6775104044640426
0.023748549121356488,0.006313667960020419,0.2382,0.2327,0.019713745611666278,0.102,-0.6892521444443156
0.013776245532675313,0.008812017275181994,0.2541,0.2452,0.02896966384258004,0.1045,-0.6484742434785699
-0.00024060711881523922,0.010613322219906962,0.2413,0.2264,0.03109656301145658,0.103,-0.6383663424069729
0.012997332463474676,0.02557225237688554,0.2414,0.2168,0.04620918649695627,0.10125,-0.61268519098767
0.009593136303401861,0.030597768162792693,0.23,0.2058,0.043341940243452726,0.098,-0.6237041247240215
0.024732063159011775,0.03037412368987291,0.2042,0.1847,0.05319050697201955,0.097,-0.6508252882408451
0.0329792302646601,0.01949599052429507,0.2065,0.1866,0.0391711351449604,0.0955,-0.6981369076761902
0.0032841855026577438,0.004524671365974342,0.203,0.2026,0.03447334909950883,0.09675,-0.6888367609027415
-0.023780233880312474,-0.0017891624019337193,0.2223,0.2074,0.00943905070118678,0.1025,-0.6855942049681389
-0.07927617622303829,-0.06182792125795855,0.2622,0.2394,-0.027665860864893976,0.13475,-0.5722139390705131
-0.08941253008749472,-0.06581967861948868,0.3079,0.2379,-0.022647927669859347,0.134,-0.5330557247042096
-0.09448902816627525,-0.059188576455858954,0.2812,0.2543,-0.015904572564612196,0.1235,-0.5031236172856414
-0.0836730005661469,-0.052105826085201534,0.2797,0.2412,-0.01951176051318604,0.1225,-0.5406099555593988
-0.07391681019945262,-0.045740085057208835,0.2922,0.2345,-0.025663874532168895,0.1145,-0.5910817177828835
-0.09047788167334958,-0.04559419598760184,0.3122,0.2368,-0.03919491525423724,0.12125,-0.5594926450565799
-0.0812231306705875,-0.050880424473188635,0.3403,0.2334,-0.05828924162257498,0.1365,-0.47317899559298465
-0.10152682776565802,-0.054920853406744685,0.3622,0.2438,-0.05104469717006088,0.139,-0.5472074657186237
-0.0830350727800101,-0.08689011862038731,0.3174,0.2846,-0.05833480643450584,0.1385,-0.467494851857475
-0.09147997640427341,-0.10729154035811006,0.3207,0.2718,-0.06295484436650589,0.14,-0.46459092773280125
-0.19157838019262396,-0.12426075044271445,0.4635,0.3101,-0.06737930430211159,0.149,-0.4005998050473529
-0.18043714073621697,-0.1062056808621451,0.4082,0.2902,-0.06664334441140463,0.14888,-0.4266930046368242
-0.1588152414214481,-0.08419298685288912,0.3965,0.2778,-0.05759254374395495,0.13575,-0.48159927182720647
-0.10965796477346823,-0.1000209673382979,0.3441,0.2908,-0.049514649568082714,0.12675,-0.38294311601016706
-0.14501580242203638,-0.07790323898771412,0.4423,0.2778,-0.04340044742729299,0.13875,-0.3943357897891519
-0.11947650149139855,-0.07223024326459448,0.4073,0.2732,-0.04066278549037172,0.130023,-0.36672903332503093
-0.1282191147246694,-0.06312363525802267,0.4153,0.2762,-0.0312784971730804,0.1325,-0.37819926184763547
-0.1120547852137933,-0.047410099781641346,0.3843,0.262,-0.02625320160995237,0.128,-0.3566882025663583
-0.08128899812883861,-0.01148317901999818,0.3691,0.2402,-0.019429097605893175,0.1225,-0.3931549054695795
-0.04419487536679634,-0.024968577440720896,0.3461,0.2599,-0.02262319106063393,0.116,-0.4203466739247373
-0.053905140663254136,-0.03851991454405512,0.3499,0.2824,-0.019100091827364718,0.11775,-0.3926010645772478
-0.10274015765290612,-0.05867450128802887,0.4267,0.2897,-0.03189459336665146,0.119,-0.4090172428812458
-0.0820788831889665,-0.05873282969450755,0.3958,0.2766,-0.016919700018291683,0.11975,-0.4896386216351687
-0.07749743281559718,-0.04977088121511475,0.4053,0.2801,-0.01414920984932011,0.11575,-0.38582853696626784
-0.06803801431799172,-0.023237626271769507,0.4124,0.2633,0.004869369791178801,0.119,-0.3967304945039317
-0.03230106090483853,-0.00436207398776578,0.3996,0.2488,0.006503158677071852,0.114,-0.4649129192906611
-0.011390471906525534,0.01170823176448521,0.3446,0.2554,0.012483574244415152,0.1075,-0.5156451482279631
-0.017222783738021552,0.01872184366015439,0.3277,0.2502,0.008889304762795813,0.10975,-0.49492425076178553
