,Date,Actual,Predict,ProbAboveZero,Std
0,2018-01-04,-0.0013460157932518868,-0.000996545971665362,0.4572602026447904,0.009284138846775878
1,2018-01-05,-0.0013481934208161572,-0.0010464445638060705,0.45265009763226116,0.008795969263044767
2,2018-01-09,-0.0012675418741512345,0.0006182916182379957,0.5261547444610524,0.009424134519879501
3,2018-01-10,-0.0012675418741512345,0.0006327109683774234,0.5267714543890978,0.009421436323214018
4,2018-01-11,-0.018600053913199858,0.001341864984238297,0.5559333544809514,0.009539325535534307
5,2018-01-12,-0.015300153001530094,0.0013557085610407813,0.5569899834648396,0.009457855436965763
6,2018-01-16,-0.017670393076090973,-0.00019930569102753694,0.491476961474403,0.009328295024840809
7,2018-01-17,-0.013870002719608364,0.0002650301996884861,0.5110963626243838,0.009527276708697728
8,2018-01-18,-0.00027467496795463564,0.00033372231173615387,0.5126891576165306,0.010490332873905668
9,2018-01-19,-9.139932364488068e-05,0.0003817924601657569,0.5139878443944499,0.010886733884574552
10,2018-01-22,0.001193098384728364,0.0018307233927537365,0.5645872315569325,0.011258371165432275
11,2018-01-23,0.001193098384728364,0.0018572091250279085,0.5654879174082111,0.011262766519731732
12,2018-01-24,0.007170435741864266,0.0005620426740172816,0.5193810779857493,0.011564596612825566
13,2018-01-25,0.0012821686967670054,0.0013962653671957764,0.5533137866638425,0.010416926992042146
14,2018-01-26,-0.006032906764168233,0.0013899533730539562,0.5534787696252004,0.010337652248715004
15,2018-01-29,-0.0039416995141626785,-0.002074800347079419,0.43549211962865164,0.012775201705872728
16,2018-01-30,-0.0039416995141626785,-0.0013607468653161591,0.4576431702038656,0.012792209229722457
17,2018-01-31,-0.015881708652793036,-0.0009369829695138798,0.46953733505369954,0.012258890799262801
18,2018-02-01,-0.021220159151193574,-0.0014874293916338262,0.45083337155923575,0.012038492949207164
19,2018-02-02,-0.024002207099503407,-0.0008868637964505873,0.4734018108545992,0.013292075251458814
20,2018-02-05,-0.004544611389352582,-0.0023425737874755467,0.42566408251548693,0.012498789497088828
21,2018-02-06,-0.004544611389352582,-0.0022248964701941133,0.42938377894620017,0.01250340593156041
22,2018-02-07,-0.004544611389352582,-0.0020849624302992226,0.4338081230345405,0.012508240101890323
23,2018-02-08,0.007195589197271258,-0.0011883806342632016,0.4633588417268544,0.012920653136208118
24,2018-02-09,0.005841892019221807,-0.0013991735378060077,0.45904241614489427,0.013604489255306076
25,2018-02-13,5.421010862427522e-20,-0.0022261685921220317,0.4277568307029074,0.012225783806925267
26,2018-02-14,5.421010862427522e-20,-0.002191009155042442,0.4288865300061605,0.012225952888943943
27,2018-02-15,-0.010205975134533252,-0.001401708673232653,0.45407054669751556,0.012148250858428949
28,2018-02-16,-0.00477751756440281,-0.0010513643359845565,0.4669872484008575,0.01269068381032504
29,2018-02-20,-0.006826896100252555,-0.0004569920013646512,0.48402748271978013,0.011411144926917503
30,2018-02-21,-0.011180471443212547,-0.0009587931646155256,0.4651091934037713,0.010948867583803697
31,2018-02-22,-0.005718035245594444,-0.0013188333921259022,0.45302366229081537,0.01117412407394269
32,2018-02-23,-9.412650602402817e-05,-0.002638755836608842,0.408480482510459,0.011400705610973776
33,2018-02-26,0.002071563088512196,-0.0009007849027644143,0.46893821717110273,0.01155753654982055
34,2018-02-27,0.002071563088512196,-0.0010190206103971938,0.4648704752448487,0.011557352084019206
35,2018-02-28,0.004240082917177146,-0.0013412299206528278,0.4529308841451858,0.011341380089775858
36,2018-03-01,0.0023569341001226096,-0.0013452489914765444,0.45331219949107926,0.011468704245539299
37,2018-03-02,0.0010354890332298081,-0.0009240312243622807,0.46596425816549236,0.010817667309181652
38,2018-03-05,-0.003006953580154126,-0.0004043942434512814,0.4845679201386942,0.01045158644392081
39,2018-03-06,-0.003006953580154126,-0.00043919728129255577,0.48323891723132306,0.010450565979605333
40,2018-03-07,-0.00046913116907487673,-0.0009728827108156593,0.46296366656459276,0.010464471360513
41,2018-03-08,-0.0025395033860045046,-0.0012980408676847664,0.45121723814243153,0.010588767487336401
42,2018-03-09,-0.009968027082941531,-0.0012274579997979603,0.454211630448325,0.010670988577504344
43,2018-03-12,-0.006503298774740762,-0.0008394297331193491,0.47020952117570647,0.011230852234529652
44,2018-03-13,-0.006503298774740762,-0.0009364971414007807,0.46674466053622377,0.011221508413465902
45,2018-03-14,-0.011170562282925013,-0.001104042726576943,0.45899318280463575,0.010721929847094407
46,2018-03-15,0.01092325227963542,-0.0017630795371267,0.4331752279799348,0.010476066032907981
47,2018-03-16,0.01092325227963542,-0.001678645449347854,0.43635845754196523,0.01047788681550951
48,2018-03-19,0.004553647661512228,-0.0019558423146420366,0.42580366008909687,0.010455248091318085
49,2018-03-20,0.004553647661512228,-0.0021016080819024987,0.42032596984931947,0.01045266009724719
50,2018-03-22,-0.0006551240056152929,-0.001802689354105778,0.4313974299563085,0.010431172041276728
51,2018-03-23,0.00902001315418577,-0.0014888876650446282,0.44092189036280016,0.010017254786885648
52,2018-03-26,0.008310510907545421,-0.0012725043455690537,0.4499241403174927,0.010111036368417757
53,2018-03-27,0.008310510907545421,-0.001318125142329909,0.44809782984124724,0.010103003228084616
54,2018-03-28,0.005534190038458009,-0.0024972290605694662,0.4010665985525531,0.009965505044495901
55,2018-03-29,9.365049634757478e-05,-0.002097528283783453,0.41592917004179086,0.009879145972707627
56,2018-04-02,0.0032780743654585716,-0.0030188336552823387,0.37850566688913445,0.009756811574094136
57,2018-04-03,0.0032780743654585716,-0.0021415993918919704,0.413043567470052,0.009746828712404558
58,2018-04-04,-0.001865671641791078,-0.0022794931307844957,0.4073359625185208,0.009724664637036222
59,2018-04-05,0.0041202359771514985,-0.0012408224202395404,0.44854377752032704,0.009593393274784931
60,2018-04-06,0.00037268238144050347,-0.001262832098620239,0.44579287137589774,0.009265231641481396
61,2018-04-09,0.014843166542195531,-0.0006842560378588089,0.4703911467558095,0.009211022024444352
62,2018-04-10,0.014843166542195531,-0.0007125576099453997,0.4691701584135215,0.00921140324759971
63,2018-04-11,0.01700934579439251,0.0001673750617011147,0.507459517412958,0.008950860215773928
64,2018-04-12,0.020516646460878588,-0.00012896802813849682,0.49416960204469207,0.008824263459202503
65,2018-04-13,0.0179752258545216,-0.0007486800748005447,0.46457686299343115,0.008420685473885471
66,2018-04-16,0.0057952350289762755,-0.0010418075776124334,0.45791096257078134,0.009856450025044422
67,2018-04-17,0.0057952350289762755,-0.0010772808606678485,0.45648809455441997,0.009857507413955673
68,2018-04-18,0.009557066715677243,-0.001051139027079015,0.457753803947345,0.00990760064666159
69,2018-04-19,0.003746687380060231,-0.0010033146396436566,0.4584858680594376,0.009624212016974403
70,2018-04-20,-0.001006404391582838,-0.0006220077552121837,0.47243929768184123,0.008996419286811287
71,2018-04-23,-0.006644820680866581,-1.3841263551673546e-05,0.4993950933254978,0.009128454622532792
72,2018-04-24,-0.006644820680866581,7.923223468565821e-06,0.500346276044457,0.009128290831473113
73,2018-04-25,-0.006644820680866581,7.968125766859323e-05,0.5034836550885756,0.00912484670288745
74,2018-04-26,-0.0009104151493081192,-0.00040769929517894056,0.48188756065747784,0.008976846541867447
75,2018-04-27,0.005225043542029351,0.0007093658249785494,0.5313575392327616,0.009015512497745104
76,2018-05-01,0.005225043542029351,0.0007721973428948983,0.5341423226955526,0.0090118533792322
77,2018-05-02,0.011179327407678796,0.0007192382163299432,0.5323286911301044,0.008865812480031297
78,2018-05-07,0.012675542586175537,0.001309017764678853,0.5603029872565354,0.008626860692262388
79,2018-05-08,0.012675542586175537,0.0016322375712206896,0.5750772652483488,0.008621780627989357
80,2018-05-09,0.004984141368373551,0.0010215111779841408,0.5437336614469694,0.009299609223073714
81,2018-05-10,-0.0028985507246377384,0.0015916803949958635,0.5684772074668829,0.009227209188324507
82,2018-05-11,-0.013631849778820928,0.0015231581534765482,0.5666104207852085,0.009079874288367592
83,2018-05-14,-0.014678072940117025,0.0013887893241012624,0.5617997143657991,0.008929184669893155
84,2018-05-15,-0.014678072940117025,0.0015096182470539401,0.5671076626168405,0.008931848288358885
85,2018-05-16,-0.019206492335437364,0.001374771926379141,0.5618373590448523,0.008833635616133095
86,2018-05-17,-0.010628633720930257,0.0012826752339944155,0.5531155503846823,0.009605409729584733
87,2018-05-18,-0.004027091341753719,0.0011974585473038784,0.5485430392490269,0.009816748181986364
88,2018-05-21,0.009377585731359828,-0.0007412304028839852,0.4726259109017411,0.010793999429952055
89,2018-05-22,0.009377585731359828,-0.0009049701584279071,0.4666337860612457,0.010807621465629979
90,2018-05-23,0.009377585731359828,-0.0007166582562389948,0.4735584411677276,0.010804801076761225
91,2018-05-24,0.01166100449912788,0.0005607264526772046,0.5211192748632089,0.010587151023062041
92,2018-05-25,0.008086748759419393,4.2943735891149326e-05,0.5016934363693369,0.01011671934445852
93,2018-05-29,0.0019122199963577113,0.0011561219561687399,0.5497423732833655,0.009248200265845621
94,2018-05-30,0.005282812642317224,0.0008392934843335781,0.5365537835798355,0.009147081161824456
95,2018-05-31,0.001452169177709184,5.184974774463463e-05,0.5022859125225638,0.009048877946789411
96,2018-06-01,0.008477666362807668,0.0005743451905478255,0.5248463394554962,0.009215938919807494
97,2018-06-04,0.004725983822593704,0.0007697805334720741,0.5332926647991683,0.009213473710126882
98,2018-06-05,0.004725983822593704,0.0008137042269202469,0.5351760064892039,0.009216503604525328
99,2018-06-06,-0.0028087342574975027,0.0007776428660270283,0.5344069311086042,0.009005438184109805
100,2018-06-07,0.00018125793003442858,0.001108955010685809,0.5498405596716768,0.008853329172349541
101,2018-06-08,-0.005785049263310138,0.00044049086353466866,0.5205464134291522,0.008549068941699966
102,2018-06-11,-0.0070556309362279634,0.0006804012242844963,0.5310090998557511,0.008744761607858148
103,2018-06-12,-0.0070556309362279634,0.0007246356617084467,0.5330303598403114,0.008742172553310392
104,2018-06-13,5.421010862427522e-20,0.000682586542030684,0.5279696105972758,0.00972803482239174
105,2018-06-14,-0.0009061254077563641,0.0009259905209699154,0.5413337666670491,0.00892138715443164
106,2018-06-15,0.004545867806164284,0.0004944965042570223,0.5213124896795197,0.009251930708559638
107,2018-06-18,0.01029425161701747,-0.0007217956971308614,0.4702575526893723,0.009672633689585753
108,2018-06-19,0.01029425161701747,-0.0007326042755738416,0.4697888737369652,0.009664888949675599
109,2018-06-20,0.004815555151735484,-0.0004488137170467531,0.4810814606875444,0.009460753191676115
110,2018-06-21,0.0020859785960456456,-0.0006410168238189077,0.4736371334224838,0.00969327229079734
111,2018-06-22,0.0013575889220744932,-0.0007373503302679866,0.4685668907411813,0.00934859841211974
112,2018-06-25,-0.00045085662759247747,-6.412918362429904e-06,0.4997305217974648,0.009493844240136107
113,2018-06-26,-0.00045085662759247747,2.688066265733917e-05,0.5011296805976233,0.00949278809454234
114,2018-06-27,0.003707387648069327,-0.0006028071533837131,0.47475787487363297,0.009520778480136997
115,2018-06-28,0.01726319595083159,0.0005275590738330998,0.5235256182765871,0.008941042854574954
116,2018-06-29,0.01726319595083159,0.0005716791136156244,0.52550412082486,0.008936261872343441
117,2018-07-02,0.012990527740189606,0.0009382340687548879,0.545681440978209,0.00817577775144694
118,2018-07-03,0.012990527740189606,0.0015947775753422343,0.5773343833603779,0.008175041614024832
119,2018-07-05,0.007588608159985634,0.0017502020596319588,0.5740408595996009,0.009375844679594396
120,2018-07-06,-0.0007107952021323527,0.00112694348969284,0.5484795789227386,0.00925082038172047
121,2018-07-09,-0.014883061658398257,0.0005110080808160767,0.522363111293319,0.009111250189166573
122,2018-07-10,-0.014883061658398257,0.000535187120283971,0.5234132009372474,0.009113923741102366
123,2018-07-11,-0.014883061658398257,0.0005550364197616758,0.5242769368537011,0.009115266122249813
124,2018-07-12,-0.01665780613149026,0.0012234438726631436,0.5538201267302102,0.0090411902484632
125,2018-07-13,-0.011025162265492994,0.0011836362940034937,0.5511666500782689,0.009203339468073883
126,2018-07-17,-0.002784014369106358,0.0011818848154691952,0.5459470123566774,0.01023916175053331
127,2018-07-18,0.005935251798561136,0.0009103462429985386,0.5359744028262382,0.010081687317189794
128,2018-07-19,0.0067579744098036345,0.000915455381599962,0.5373501661133864,0.009763797674342711
129,2018-07-20,0.0038658635260271357,0.0005544329940109032,0.5226460927981967,0.00976185632555147
130,2018-07-23,0.003242074927953809,0.0012327517852941446,0.5491888212860585,0.009972738134632939
131,2018-07-24,0.003242074927953809,0.0012879186240168186,0.5513992252123298,0.009968620381080935
132,2018-07-25,-0.004291078133381032,0.001009970554017798,0.5461701080020295,0.008707328635932796
133,2018-07-26,-0.006712610758077498,0.0011287498111655617,0.5507785619023081,0.00884401758001457
134,2018-07-27,-0.005194339960594596,0.00039711676618576315,0.5183768411933564,0.00861794568759275
135,2018-07-30,-0.006283662477558406,-0.000367201292956846,0.4825334665912555,0.008384337072807804
136,2018-07-31,-0.006283662477558406,-0.00044146378594246433,0.47901162806788056,0.008387372054783444
137,2018-08-01,-0.0020650026934816434,-0.0006036655477329556,0.47059690105110097,0.008183132688457186
138,2018-08-02,-0.0021625518111372255,-0.0008128990290110782,0.4608905914880218,0.008278811764545712
139,2018-08-03,-0.0016204537270435582,-0.0004654824197565358,0.47748605250235354,0.008243867065640884
140,2018-08-06,-0.005691056910569147,0.0007497732460159372,0.5302176989152714,0.00988923515494418
141,2018-08-07,-0.005691056910569147,0.0007043429794616812,0.5283936519213092,0.009887940685146583
